Start Time,Stop Time,Station ID,UserType
2/21/2017 0:14,2/21/2017 0:27,3195,Subscriber
2/21/2017 0:04,2/21/2017 0:08,3210,Subscriber
2/20/2017 23:20,2/20/2017 23:27,3276,Subscriber
2/20/2017 23:06,2/20/2017 23:12,3183,Subscriber
2/20/2017 23:04,2/20/2017 23:14,3185,Subscriber
2/20/2017 23:47,2/20/2017 23:59,3183,Subscriber
2/20/2017 23:25,2/20/2017 23:34,3185,Subscriber
2/20/2017 23:59,2/21/2017 0:24,3183,Subscriber
2/21/2017 0:32,2/21/2017 0:42,3202,Subscriber
2/21/2017 0:46,2/21/2017 0:50,3195,Subscriber
2/21/2017 1:11,2/21/2017 1:17,3194,Subscriber
2/21/2017 4:19,2/21/2017 4:29,3281,Subscriber
2/21/2017 4:39,2/21/2017 4:45,3183,Subscriber
2/21/2017 4:42,2/21/2017 4:45,3278,Subscriber
2/21/2017 4:57,2/21/2017 5:00,3211,Subscriber
2/21/2017 5:06,2/21/2017 5:22,3197,Subscriber
2/21/2017 5:46,2/21/2017 5:58,3207,Subscriber
2/21/2017 5:46,2/21/2017 5:50,3214,Subscriber
2/21/2017 5:52,2/21/2017 5:55,3267,Subscriber
2/21/2017 5:54,2/21/2017 5:56,3269,Subscriber
2/21/2017 5:54,2/21/2017 5:57,3276,Subscriber
2/21/2017 5:56,2/21/2017 6:00,3269,Subscriber
2/21/2017 6:07,2/21/2017 6:50,3199,Subscriber
2/21/2017 6:10,2/21/2017 6:15,3207,Subscriber
2/21/2017 6:10,2/21/2017 6:16,3198,Subscriber
2/21/2017 6:11,2/21/2017 6:15,3214,Subscriber
2/21/2017 6:11,2/21/2017 6:13,3278,Subscriber
2/21/2017 6:12,2/21/2017 6:16,3267,Subscriber
2/21/2017 6:14,2/21/2017 6:19,3278,Subscriber
2/21/2017 6:19,2/21/2017 6:22,3279,Subscriber
2/21/2017 6:24,2/21/2017 6:27,3267,Subscriber
2/21/2017 6:25,2/21/2017 6:29,3203,Subscriber
2/21/2017 6:30,2/21/2017 6:33,3267,Subscriber
2/21/2017 6:34,2/21/2017 6:37,3279,Subscriber
2/21/2017 6:35,2/21/2017 6:37,3213,Subscriber
2/21/2017 6:36,2/21/2017 6:49,3192,Subscriber
2/21/2017 6:37,2/21/2017 6:44,3203,Subscriber
2/21/2017 6:49,2/21/2017 6:52,3276,Subscriber
2/21/2017 6:55,2/21/2017 6:58,3209,Subscriber
2/21/2017 6:56,2/21/2017 6:58,3213,Subscriber
2/21/2017 7:00,2/21/2017 7:05,3269,Subscriber
2/21/2017 7:01,2/21/2017 7:04,3267,Subscriber
2/21/2017 7:01,2/21/2017 7:09,3199,Subscriber
2/21/2017 7:02,2/21/2017 7:10,3205,Subscriber
2/21/2017 7:03,2/21/2017 7:08,3203,Subscriber
2/21/2017 7:06,2/21/2017 7:18,3278,Subscriber
2/21/2017 7:08,2/21/2017 7:12,3279,Subscriber
2/21/2017 7:12,2/21/2017 7:17,3203,Subscriber
2/21/2017 7:12,2/21/2017 7:16,3203,Subscriber
2/21/2017 7:12,2/21/2017 7:20,3195,Subscriber
2/21/2017 7:12,2/21/2017 7:16,3203,Subscriber
2/21/2017 7:14,2/21/2017 7:16,3214,Subscriber
2/21/2017 7:14,2/21/2017 7:19,3203,Subscriber
2/21/2017 7:17,2/21/2017 7:25,3192,Subscriber
2/21/2017 7:17,2/21/2017 7:22,3275,Subscriber
2/21/2017 7:18,2/21/2017 7:21,3187,Subscriber
2/21/2017 7:21,2/21/2017 7:24,3214,Subscriber
2/21/2017 7:22,2/21/2017 7:25,3211,Subscriber
2/21/2017 7:22,2/21/2017 7:24,3213,Subscriber
2/21/2017 7:27,2/21/2017 7:35,3194,Subscriber
2/21/2017 7:34,2/21/2017 7:37,3267,Subscriber
2/21/2017 7:34,2/21/2017 7:36,3213,Subscriber
2/21/2017 7:34,2/21/2017 7:38,3209,Subscriber
2/21/2017 7:37,2/21/2017 7:41,3186,Subscriber
2/21/2017 7:37,2/21/2017 7:48,3225,Subscriber
2/21/2017 7:40,2/21/2017 7:48,3210,Subscriber
2/21/2017 7:41,2/21/2017 7:46,3205,Subscriber
2/21/2017 7:42,2/21/2017 7:47,3203,Subscriber
2/21/2017 7:42,2/21/2017 7:46,3187,Subscriber
2/21/2017 7:43,2/21/2017 7:50,3270,Subscriber
2/21/2017 7:43,2/21/2017 7:47,3279,Subscriber
2/21/2017 7:44,2/21/2017 7:48,3203,Subscriber
2/21/2017 7:44,2/21/2017 7:48,3194,Subscriber
2/21/2017 7:45,2/21/2017 7:48,3196,Subscriber
2/21/2017 7:47,2/21/2017 7:53,3278,Subscriber
2/21/2017 7:47,2/21/2017 7:53,3199,Subscriber
2/21/2017 7:47,2/21/2017 7:58,3207,Subscriber
2/21/2017 7:48,2/21/2017 7:52,3267,Subscriber
2/21/2017 7:49,2/21/2017 7:53,3276,Subscriber
2/21/2017 7:50,2/21/2017 7:53,3279,Subscriber
2/21/2017 7:51,2/21/2017 7:54,3267,Subscriber
2/21/2017 7:53,2/21/2017 8:01,3267,Subscriber
2/21/2017 7:54,2/21/2017 7:58,3194,Subscriber
2/21/2017 7:55,2/21/2017 7:58,3203,Subscriber
2/21/2017 7:55,2/21/2017 7:59,3270,Subscriber
2/21/2017 7:56,2/21/2017 8:02,3211,Subscriber
2/21/2017 7:56,2/21/2017 8:01,3203,Subscriber
2/21/2017 7:57,2/21/2017 8:06,3215,Subscriber
2/21/2017 7:57,2/21/2017 8:02,3187,Subscriber
2/21/2017 7:59,2/21/2017 8:02,3267,Subscriber
2/21/2017 8:00,2/21/2017 8:04,3209,Subscriber
2/21/2017 8:01,2/21/2017 8:08,3280,Subscriber
2/21/2017 8:02,2/21/2017 8:04,3211,Subscriber
2/21/2017 8:02,2/21/2017 8:05,3279,Subscriber
2/21/2017 8:03,2/21/2017 8:06,3213,Subscriber
2/21/2017 8:04,2/21/2017 8:09,3203,Subscriber
2/21/2017 8:04,2/21/2017 8:08,3267,Subscriber
2/21/2017 8:04,2/21/2017 8:12,3207,Subscriber
2/21/2017 8:05,2/21/2017 8:10,3278,Subscriber
2/21/2017 8:06,2/21/2017 8:15,3185,Subscriber
2/21/2017 8:07,2/21/2017 8:13,3212,Subscriber
2/21/2017 8:07,2/21/2017 8:12,3267,Subscriber
2/21/2017 8:09,2/21/2017 8:15,3185,Subscriber
2/21/2017 8:10,2/21/2017 8:24,3207,Subscriber
2/21/2017 8:10,2/21/2017 8:13,3267,Subscriber
2/21/2017 8:12,2/21/2017 8:17,3203,Subscriber
2/21/2017 8:12,2/21/2017 8:17,3203,Subscriber
2/21/2017 8:13,2/21/2017 8:17,3267,Subscriber
2/21/2017 8:13,2/21/2017 8:17,3213,Subscriber
2/21/2017 8:14,2/21/2017 8:17,3270,Subscriber
2/21/2017 8:15,2/21/2017 8:18,3269,Subscriber
2/21/2017 8:16,2/21/2017 8:20,3276,Subscriber
2/21/2017 8:16,2/21/2017 8:23,3203,Subscriber
2/21/2017 8:16,2/21/2017 8:21,3201,Subscriber
2/21/2017 8:17,2/21/2017 8:24,3269,Subscriber
2/21/2017 8:17,2/21/2017 8:20,3267,Subscriber
2/21/2017 8:17,2/21/2017 8:21,3194,Subscriber
2/21/2017 8:17,2/21/2017 8:21,3194,Subscriber
2/21/2017 8:18,2/21/2017 8:22,3268,Subscriber
2/21/2017 8:19,2/21/2017 8:24,3225,Subscriber
2/21/2017 8:19,2/21/2017 8:24,3278,Subscriber
2/21/2017 8:20,2/21/2017 8:24,3272,Subscriber
2/21/2017 8:20,2/21/2017 8:23,3213,Subscriber
2/21/2017 8:23,2/21/2017 8:26,3196,Customer
2/21/2017 8:23,2/21/2017 8:27,3267,Subscriber
2/21/2017 8:23,2/21/2017 8:30,3225,Subscriber
2/21/2017 8:24,2/21/2017 8:28,3203,Subscriber
2/21/2017 8:24,2/21/2017 8:26,3279,Subscriber
2/21/2017 8:25,2/21/2017 8:34,3214,Subscriber
2/21/2017 8:25,2/21/2017 8:29,3214,Subscriber
2/21/2017 8:25,2/21/2017 8:28,3267,Subscriber
2/21/2017 8:25,2/21/2017 8:30,3276,Subscriber
2/21/2017 8:25,2/21/2017 8:33,3192,Subscriber
2/21/2017 8:25,2/21/2017 8:28,3214,Subscriber
2/21/2017 8:26,2/21/2017 8:30,3205,Subscriber
2/21/2017 8:26,2/21/2017 8:30,3269,Subscriber
2/21/2017 8:26,2/21/2017 8:39,3276,Subscriber
2/21/2017 8:27,2/21/2017 8:30,3209,Subscriber
2/21/2017 8:27,2/21/2017 8:31,3195,Subscriber
2/21/2017 8:27,2/21/2017 8:31,3270,Subscriber
2/21/2017 8:27,2/21/2017 8:33,3207,Subscriber
2/21/2017 8:28,2/21/2017 8:31,3270,Subscriber
2/21/2017 8:28,2/21/2017 8:32,3270,Subscriber
2/21/2017 8:28,2/21/2017 8:33,3205,Subscriber
2/21/2017 8:30,2/21/2017 8:36,3203,Subscriber
2/21/2017 8:31,2/21/2017 8:33,3209,Subscriber
2/21/2017 8:31,2/21/2017 8:36,3278,Subscriber
2/21/2017 8:31,2/21/2017 8:37,3194,Subscriber
2/21/2017 8:32,2/21/2017 8:42,3279,Subscriber
2/21/2017 8:32,2/21/2017 8:36,3268,Subscriber
2/21/2017 8:33,2/21/2017 8:37,3270,Subscriber
2/21/2017 8:33,2/21/2017 8:38,3205,Subscriber
2/21/2017 8:35,2/21/2017 8:42,3207,Subscriber
2/21/2017 8:36,2/21/2017 8:39,3279,Subscriber
2/21/2017 8:36,2/21/2017 8:51,3215,Subscriber
2/21/2017 8:37,2/21/2017 8:43,3203,Subscriber
2/21/2017 8:37,2/21/2017 8:40,3187,Subscriber
2/21/2017 8:38,2/21/2017 8:42,3268,Subscriber
2/21/2017 8:38,2/21/2017 8:42,3279,Subscriber
2/21/2017 8:39,2/21/2017 8:44,3213,Subscriber
2/21/2017 8:39,2/21/2017 8:49,3199,Subscriber
2/21/2017 8:40,2/21/2017 8:43,3209,Subscriber
2/21/2017 8:41,2/21/2017 8:43,3279,Subscriber
2/21/2017 8:41,2/21/2017 8:45,3267,Subscriber
2/21/2017 8:41,2/21/2017 8:45,3275,Subscriber
2/21/2017 8:41,2/21/2017 8:47,3279,Subscriber
2/21/2017 8:42,2/21/2017 8:47,3186,Subscriber
2/21/2017 8:42,2/21/2017 8:44,3213,Subscriber
2/21/2017 8:42,2/21/2017 8:47,3276,Subscriber
2/21/2017 8:43,2/21/2017 8:47,3279,Subscriber
2/21/2017 8:43,2/21/2017 9:01,3212,Subscriber
2/21/2017 8:44,2/21/2017 8:52,3209,Subscriber
2/21/2017 8:44,2/21/2017 8:52,3268,Subscriber
2/21/2017 8:45,2/21/2017 8:50,3205,Subscriber
2/21/2017 8:45,2/21/2017 8:49,3205,Subscriber
2/21/2017 8:46,2/21/2017 8:50,3187,Subscriber
2/21/2017 8:47,2/21/2017 8:51,3278,Subscriber
2/21/2017 8:47,2/21/2017 8:57,3192,Subscriber
2/21/2017 8:48,2/21/2017 9:00,3196,Subscriber
2/21/2017 8:50,2/21/2017 8:56,3209,Subscriber
2/21/2017 8:54,2/21/2017 8:58,3187,Subscriber
2/21/2017 8:55,2/21/2017 9:00,3209,Subscriber
2/21/2017 8:57,2/21/2017 9:00,3214,Subscriber
2/21/2017 8:57,2/21/2017 9:06,3220,Subscriber
2/21/2017 8:58,2/21/2017 9:01,3267,Subscriber
2/21/2017 8:58,2/21/2017 9:03,3183,Subscriber
2/21/2017 9:00,2/21/2017 9:01,3199,Subscriber
2/21/2017 9:00,2/21/2017 9:05,3203,Subscriber
2/21/2017 9:01,2/21/2017 9:05,3279,Subscriber
2/21/2017 9:02,2/21/2017 9:06,3269,Subscriber
2/21/2017 9:03,2/21/2017 9:23,3215,Subscriber
2/21/2017 9:03,2/21/2017 9:06,3270,Subscriber
2/21/2017 9:04,2/21/2017 9:08,3276,Subscriber
2/21/2017 9:04,2/21/2017 9:11,3192,Subscriber
2/21/2017 9:05,2/21/2017 9:09,3276,Subscriber
2/21/2017 9:05,2/21/2017 9:11,3278,Subscriber
2/21/2017 9:05,2/21/2017 9:09,3203,Subscriber
2/21/2017 9:06,2/21/2017 9:10,3278,Subscriber
2/21/2017 9:07,2/21/2017 9:22,3220,Subscriber
2/21/2017 9:09,2/21/2017 9:24,3199,Subscriber
2/21/2017 9:10,2/21/2017 9:14,3270,Subscriber
2/21/2017 9:10,2/21/2017 9:15,3203,Subscriber
2/21/2017 9:11,2/21/2017 9:17,3278,Subscriber
2/21/2017 9:12,2/21/2017 9:18,3213,Subscriber
2/21/2017 9:12,2/21/2017 9:14,3213,Subscriber
2/21/2017 9:12,2/21/2017 9:16,3185,Subscriber
2/21/2017 9:16,2/21/2017 9:21,3278,Subscriber
2/21/2017 9:20,2/21/2017 9:24,3279,Subscriber
2/21/2017 9:21,2/21/2017 9:27,3269,Subscriber
2/21/2017 9:25,2/21/2017 9:33,3213,Subscriber
2/21/2017 9:26,2/21/2017 9:33,3213,Subscriber
2/21/2017 9:26,2/21/2017 9:40,3194,Subscriber
2/21/2017 9:30,2/21/2017 9:35,3269,Subscriber
2/21/2017 9:30,2/21/2017 9:33,3279,Subscriber
2/21/2017 9:32,2/21/2017 9:37,3270,Subscriber
2/21/2017 9:33,2/21/2017 9:52,3194,Subscriber
2/21/2017 9:35,2/21/2017 9:40,3195,Subscriber
2/21/2017 9:35,2/21/2017 9:40,3276,Subscriber
2/21/2017 9:37,2/21/2017 9:51,3220,Subscriber
2/21/2017 9:39,2/21/2017 9:41,3199,Subscriber
2/21/2017 9:40,2/21/2017 9:49,3209,Subscriber
2/21/2017 9:41,2/21/2017 9:53,3200,Subscriber
2/21/2017 9:42,2/21/2017 9:45,3194,Subscriber
2/21/2017 9:47,2/21/2017 9:51,3203,Subscriber
2/21/2017 9:47,2/21/2017 9:49,3213,Subscriber
2/21/2017 9:48,2/21/2017 9:53,3203,Subscriber
2/21/2017 9:49,2/21/2017 10:01,3192,Subscriber
2/21/2017 9:50,2/21/2017 9:59,3215,Subscriber
2/21/2017 9:51,2/21/2017 9:56,3194,Subscriber
2/21/2017 9:53,2/21/2017 10:06,3207,Subscriber
2/21/2017 9:56,2/21/2017 10:02,3267,Subscriber
2/21/2017 9:57,2/21/2017 10:05,3215,Subscriber
2/21/2017 9:57,2/21/2017 10:09,3215,Subscriber
2/21/2017 10:10,2/21/2017 10:20,3198,Subscriber
2/21/2017 10:15,2/21/2017 10:25,3268,Subscriber
2/21/2017 10:15,2/21/2017 10:19,3207,Subscriber
2/21/2017 10:15,2/21/2017 10:22,3270,Subscriber
2/21/2017 10:17,2/21/2017 10:18,3213,Subscriber
2/21/2017 10:18,2/21/2017 10:24,3202,Subscriber
2/21/2017 10:18,2/21/2017 10:21,3276,Subscriber
2/21/2017 10:21,2/21/2017 10:25,3267,Subscriber
2/21/2017 10:25,2/21/2017 10:29,3194,Subscriber
2/21/2017 10:27,2/21/2017 10:33,3209,Subscriber
2/21/2017 10:32,2/21/2017 10:39,3194,Subscriber
2/21/2017 10:33,2/21/2017 10:47,3205,Subscriber
2/21/2017 10:35,2/21/2017 10:39,3269,Subscriber
2/21/2017 10:35,2/21/2017 10:38,3214,Subscriber
2/21/2017 10:36,2/21/2017 10:41,3207,Subscriber
2/21/2017 10:37,2/21/2017 10:41,3270,Subscriber
2/21/2017 10:38,2/21/2017 10:45,3203,Subscriber
2/21/2017 10:48,2/21/2017 11:00,3195,Subscriber
2/21/2017 10:49,2/21/2017 10:52,3183,Subscriber
2/21/2017 10:53,2/21/2017 10:58,3207,Subscriber
2/21/2017 10:59,2/21/2017 11:07,3213,Subscriber
2/21/2017 11:06,2/21/2017 11:22,3215,Subscriber
2/21/2017 11:06,2/21/2017 11:22,3215,Subscriber
2/21/2017 11:08,2/21/2017 11:09,3213,Subscriber
2/21/2017 11:08,2/21/2017 11:15,3207,Subscriber
2/21/2017 11:12,2/21/2017 11:26,3225,Subscriber
2/21/2017 11:22,2/21/2017 11:23,3211,Subscriber
2/21/2017 11:23,2/21/2017 11:27,3209,Subscriber
2/21/2017 11:23,2/21/2017 11:27,3183,Subscriber
2/21/2017 11:24,2/21/2017 11:34,3189,Subscriber
2/21/2017 11:27,2/21/2017 11:29,3211,Subscriber
2/21/2017 11:31,2/21/2017 11:35,3209,Subscriber
2/21/2017 11:36,2/21/2017 11:38,3186,Subscriber
2/21/2017 11:37,2/21/2017 11:40,3211,Subscriber
2/21/2017 11:39,2/21/2017 11:44,3270,Subscriber
2/21/2017 11:47,2/21/2017 11:51,3183,Subscriber
2/21/2017 11:53,2/21/2017 12:12,3205,Subscriber
2/21/2017 11:53,2/21/2017 11:57,3183,Subscriber
2/21/2017 11:53,2/21/2017 12:00,3194,Subscriber
2/21/2017 11:54,2/21/2017 11:58,3270,Subscriber
2/21/2017 11:59,2/21/2017 12:04,3207,Subscriber
2/21/2017 12:00,2/21/2017 12:06,3185,Subscriber
2/21/2017 12:00,2/21/2017 12:06,3207,Subscriber
2/21/2017 12:17,2/21/2017 12:24,3203,Subscriber
2/21/2017 12:19,2/21/2017 12:24,3195,Subscriber
2/21/2017 12:20,2/21/2017 12:22,3213,Subscriber
2/21/2017 12:21,2/21/2017 12:25,3211,Subscriber
2/21/2017 12:23,2/21/2017 12:27,3203,Subscriber
2/21/2017 12:26,2/21/2017 12:48,3187,Subscriber
2/21/2017 12:26,2/21/2017 12:48,3187,Subscriber
2/21/2017 12:28,2/21/2017 12:31,3213,Subscriber
2/21/2017 12:28,2/21/2017 12:34,3202,Subscriber
2/21/2017 12:28,2/21/2017 12:33,3187,Subscriber
2/21/2017 12:31,2/21/2017 12:51,3202,Subscriber
2/21/2017 12:33,2/21/2017 12:39,3207,Subscriber
2/21/2017 12:42,2/21/2017 12:45,3213,Subscriber
2/21/2017 12:47,2/21/2017 13:25,3199,Subscriber
2/21/2017 12:47,2/21/2017 12:58,3202,Subscriber
2/21/2017 12:49,2/21/2017 12:51,3211,Subscriber
2/21/2017 12:49,2/21/2017 12:56,3202,Subscriber
2/21/2017 12:49,2/21/2017 12:56,3202,Subscriber
2/21/2017 12:51,2/21/2017 12:58,3195,Subscriber
2/21/2017 12:52,2/21/2017 12:56,3186,Subscriber
2/21/2017 12:56,2/21/2017 13:10,3220,Subscriber
2/21/2017 13:04,2/21/2017 13:10,3270,Subscriber
2/21/2017 13:05,2/21/2017 13:22,3203,Subscriber
2/21/2017 13:08,2/21/2017 13:12,3270,Subscriber
2/21/2017 13:08,2/21/2017 13:20,3225,Subscriber
2/21/2017 13:11,2/21/2017 13:13,3211,Subscriber
2/21/2017 13:13,2/21/2017 13:20,3202,Subscriber
2/21/2017 13:23,2/21/2017 13:27,3269,Subscriber
2/21/2017 13:32,2/21/2017 13:36,3220,Subscriber
2/21/2017 13:32,2/21/2017 13:39,3211,Subscriber
2/21/2017 13:33,2/21/2017 13:39,3211,Subscriber
2/21/2017 13:35,2/21/2017 13:45,3190,Subscriber
2/21/2017 13:36,2/21/2017 13:44,3206,Subscriber
2/21/2017 13:37,2/21/2017 13:40,3272,Subscriber
2/21/2017 13:38,2/21/2017 13:46,3186,Subscriber
2/21/2017 13:44,2/21/2017 13:50,3195,Subscriber
2/21/2017 13:44,2/21/2017 14:22,3275,Subscriber
2/21/2017 13:54,2/21/2017 13:57,3183,Subscriber
2/21/2017 13:55,2/21/2017 14:00,3186,Subscriber
2/21/2017 13:56,2/21/2017 14:00,3211,Subscriber
2/21/2017 14:03,2/21/2017 14:17,3195,Subscriber
2/21/2017 14:06,2/21/2017 14:22,3189,Subscriber
2/21/2017 14:11,2/21/2017 14:16,3187,Subscriber
2/21/2017 14:14,2/21/2017 14:23,3193,Subscriber
2/21/2017 14:14,2/21/2017 14:22,3195,Subscriber
2/21/2017 14:21,2/21/2017 14:27,3225,Subscriber
2/21/2017 14:23,2/21/2017 14:29,3203,Subscriber
2/21/2017 14:23,2/21/2017 14:29,3203,Subscriber
2/21/2017 14:24,2/21/2017 14:30,3209,Subscriber
2/21/2017 14:27,2/21/2017 14:32,3186,Subscriber
2/21/2017 14:27,2/21/2017 14:30,3213,Subscriber
2/21/2017 14:32,2/21/2017 14:38,3273,Subscriber
2/21/2017 14:35,2/21/2017 14:38,3267,Subscriber
2/21/2017 14:35,2/21/2017 15:06,3186,Subscriber
2/21/2017 14:36,2/21/2017 14:42,3199,Subscriber
2/21/2017 14:38,2/21/2017 14:41,3213,Subscriber
2/21/2017 14:49,2/21/2017 15:17,3183,Subscriber
2/21/2017 14:53,2/21/2017 15:00,3203,Subscriber
2/21/2017 14:53,2/21/2017 15:06,3209,Subscriber
2/21/2017 14:54,2/21/2017 15:05,3194,Subscriber
2/21/2017 14:55,2/21/2017 14:59,3272,Subscriber
2/21/2017 14:56,2/21/2017 14:58,3213,Subscriber
2/21/2017 15:09,2/21/2017 15:12,3211,Subscriber
2/21/2017 15:13,2/21/2017 15:16,3194,Subscriber
2/21/2017 15:14,2/21/2017 15:17,3185,Subscriber
2/21/2017 15:20,2/21/2017 16:26,3267,Subscriber
2/21/2017 15:21,2/21/2017 15:22,3269,Subscriber
2/21/2017 15:26,2/21/2017 15:30,3195,Subscriber
2/21/2017 15:27,2/21/2017 15:31,3269,Subscriber
2/21/2017 15:37,2/21/2017 15:42,3184,Subscriber
2/21/2017 15:41,2/21/2017 15:47,3195,Subscriber
2/21/2017 15:41,2/21/2017 15:51,3215,Subscriber
2/21/2017 15:45,2/21/2017 15:52,3195,Subscriber
2/21/2017 15:49,2/21/2017 16:11,3198,Subscriber
2/21/2017 15:51,2/21/2017 15:53,3186,Subscriber
2/21/2017 15:51,2/21/2017 15:54,3186,Subscriber
2/21/2017 15:52,2/21/2017 16:02,3202,Subscriber
2/21/2017 15:53,2/21/2017 15:55,3184,Subscriber
2/21/2017 16:03,2/21/2017 16:07,3186,Subscriber
2/21/2017 16:05,2/21/2017 16:14,3184,Subscriber
2/21/2017 16:06,2/21/2017 16:09,3186,Subscriber
2/21/2017 16:09,2/21/2017 16:13,3272,Subscriber
2/21/2017 16:13,2/21/2017 16:20,3214,Subscriber
2/21/2017 16:19,2/21/2017 16:32,3195,Subscriber
2/21/2017 16:24,2/21/2017 16:33,3184,Subscriber
2/21/2017 16:25,2/21/2017 16:27,3213,Subscriber
2/21/2017 16:31,2/21/2017 17:01,3186,Subscriber
2/21/2017 16:33,2/21/2017 16:38,3183,Subscriber
2/21/2017 16:34,2/21/2017 16:38,3186,Subscriber
2/21/2017 16:34,2/21/2017 16:38,3185,Subscriber
2/21/2017 16:36,2/21/2017 16:52,3190,Subscriber
2/21/2017 16:37,2/21/2017 16:50,3272,Subscriber
2/21/2017 16:45,2/21/2017 16:51,3205,Subscriber
2/21/2017 16:45,2/21/2017 16:49,3186,Subscriber
2/21/2017 16:46,2/21/2017 17:01,3203,Subscriber
2/21/2017 16:46,2/21/2017 16:49,3186,Subscriber
2/21/2017 16:47,2/21/2017 16:52,3273,Subscriber
2/21/2017 16:52,2/21/2017 16:57,3183,Subscriber
2/21/2017 16:54,2/21/2017 16:58,3186,Subscriber
2/21/2017 16:55,2/21/2017 17:11,3225,Subscriber
2/21/2017 16:56,2/21/2017 16:58,3211,Subscriber
2/21/2017 16:57,2/21/2017 17:07,3202,Subscriber
2/21/2017 16:57,2/21/2017 17:09,3194,Subscriber
2/21/2017 16:57,2/21/2017 17:01,3186,Subscriber
2/21/2017 16:59,2/21/2017 17:05,3214,Subscriber
2/21/2017 17:01,2/21/2017 17:03,3272,Subscriber
2/21/2017 17:03,2/21/2017 17:07,3195,Subscriber
2/21/2017 17:07,2/21/2017 17:13,3186,Subscriber
2/21/2017 17:09,2/21/2017 17:12,3183,Subscriber
2/21/2017 17:09,2/21/2017 17:15,3225,Subscriber
2/21/2017 17:11,2/21/2017 17:17,3202,Subscriber
2/21/2017 17:13,2/21/2017 17:15,3186,Subscriber
2/21/2017 17:15,2/21/2017 17:17,3186,Subscriber
2/21/2017 17:16,2/21/2017 17:20,3183,Subscriber
2/21/2017 17:16,2/21/2017 17:19,3268,Subscriber
2/21/2017 17:17,2/21/2017 17:27,3195,Subscriber
2/21/2017 17:17,2/21/2017 17:26,3184,Subscriber
2/21/2017 17:18,2/21/2017 17:23,3183,Subscriber
2/21/2017 17:19,2/21/2017 17:21,3272,Subscriber
2/21/2017 17:20,2/21/2017 17:23,3183,Subscriber
2/21/2017 17:23,2/21/2017 17:26,3183,Subscriber
2/21/2017 17:23,2/21/2017 17:30,3183,Subscriber
2/21/2017 17:23,2/21/2017 17:31,3183,Subscriber
2/21/2017 17:24,2/21/2017 17:41,3183,Subscriber
2/21/2017 17:24,2/21/2017 17:27,3186,Subscriber
2/21/2017 17:25,2/21/2017 17:40,3269,Subscriber
2/21/2017 17:25,2/21/2017 17:29,3185,Subscriber
2/21/2017 17:25,2/21/2017 17:38,3196,Subscriber
2/21/2017 17:25,2/21/2017 17:32,3267,Subscriber
2/21/2017 17:25,2/21/2017 17:31,3214,Subscriber
2/21/2017 17:25,2/21/2017 17:34,3187,Subscriber
2/21/2017 17:26,2/21/2017 17:29,3186,Subscriber
2/21/2017 17:28,2/21/2017 17:51,3183,Subscriber
2/21/2017 17:29,2/21/2017 17:45,3186,Subscriber
2/21/2017 17:31,2/21/2017 17:36,3183,Subscriber
2/21/2017 17:33,2/21/2017 17:35,3272,Subscriber
2/21/2017 17:33,2/21/2017 17:36,3211,Subscriber
2/21/2017 17:35,2/21/2017 17:48,3186,Subscriber
2/21/2017 17:38,2/21/2017 17:40,3183,Subscriber
2/21/2017 17:38,2/21/2017 17:43,3275,Subscriber
2/21/2017 17:39,2/21/2017 17:43,3186,Subscriber
2/21/2017 17:40,2/21/2017 17:42,3186,Subscriber
2/21/2017 17:40,2/21/2017 17:45,3202,Subscriber
2/21/2017 17:40,2/21/2017 17:48,3202,Subscriber
2/21/2017 17:40,2/21/2017 17:45,3202,Subscriber
2/21/2017 17:41,2/21/2017 17:56,3202,Subscriber
2/21/2017 17:42,2/21/2017 17:47,3186,Subscriber
2/21/2017 17:43,2/21/2017 17:47,3190,Subscriber
2/21/2017 17:45,2/21/2017 17:49,3186,Subscriber
2/21/2017 17:45,2/21/2017 17:59,3188,Subscriber
2/21/2017 17:45,2/21/2017 17:51,3184,Subscriber
2/21/2017 17:45,2/21/2017 17:53,3183,Subscriber
2/21/2017 17:46,2/21/2017 17:56,3211,Subscriber
2/21/2017 17:47,2/21/2017 17:51,3183,Subscriber
2/21/2017 17:47,2/21/2017 17:48,3185,Subscriber
2/21/2017 17:47,2/21/2017 17:51,3186,Subscriber
2/21/2017 17:48,2/21/2017 17:54,3209,Subscriber
2/21/2017 17:49,2/21/2017 17:52,3272,Subscriber
2/21/2017 17:50,2/21/2017 17:56,3205,Subscriber
2/21/2017 17:50,2/21/2017 17:53,3183,Subscriber
2/21/2017 17:51,2/21/2017 17:53,3183,Subscriber
2/21/2017 17:52,2/21/2017 17:54,3184,Subscriber
2/21/2017 17:52,2/21/2017 18:22,3184,Subscriber
2/21/2017 17:52,2/21/2017 18:03,3184,Subscriber
2/21/2017 17:52,2/21/2017 17:56,3186,Subscriber
2/21/2017 17:52,2/21/2017 18:05,3197,Subscriber
2/21/2017 17:54,2/21/2017 17:56,3184,Subscriber
2/21/2017 17:56,2/21/2017 18:01,3187,Subscriber
2/21/2017 17:56,2/21/2017 18:09,3225,Subscriber
2/21/2017 17:56,2/21/2017 18:01,3195,Subscriber
2/21/2017 17:57,2/21/2017 18:08,3195,Subscriber
2/21/2017 17:57,2/21/2017 18:01,3203,Subscriber
2/21/2017 17:57,2/21/2017 18:00,3186,Subscriber
2/21/2017 17:58,2/21/2017 18:10,3220,Subscriber
2/21/2017 18:00,2/21/2017 18:09,3186,Subscriber
